Country Name,Series Name,Time,Value
Italy,GDP per capita growth (annual %),1995,2.885202331
Italy,GDP per capita growth (annual %),1996,1.257907469
Italy,GDP per capita growth (annual %),1997,1.781498255
Italy,GDP per capita growth (annual %),1998,1.586841214
Italy,GDP per capita growth (annual %),1999,1.542768493
Italy,GDP per capita growth (annual %),2000,3.663132784
Italy,GDP per capita growth (annual %),2001,1.715041815
Italy,GDP per capita growth (annual %),2002,0.099371983
Italy,GDP per capita growth (annual %),2003,-0.29287378
Italy,GDP per capita growth (annual %),2004,0.926640896
Italy,GDP per capita growth (annual %),2005,0.454827381
Italy,GDP per capita growth (annual %),2006,1.700456258
Italy,GDP per capita growth (annual %),2007,0.962784205
Italy,GDP per capita growth (annual %),2008,-1.703747
Italy,GDP per capita growth (annual %),2009,-5.911711979
Italy,GDP per capita growth (annual %),2010,1.37422513
Italy,GDP per capita growth (annual %),2011,0.403801715
Italy,GDP per capita growth (annual %),2012,-3.080603909
Italy,GDP per capita growth (annual %),2013,-2.860800443
Italy,GDP per capita growth (annual %),2014,-0.800672819
Italy,GDP per capita growth (annual %),2015,1.049299365
Italy,GDP per capita growth (annual %),2016,1.029750379
Italy,GDP per capita growth (annual %),2017,1.629827569
Italy,Population growth (annual %),1980,0.205999752
Italy,Population growth (annual %),1981,0.12005432
Italy,Population growth (annual %),1982,0.07408186
Italy,Population growth (annual %),1983,0.036294637
Italy,Population growth (annual %),1984,0.022350913
Italy,Population growth (annual %),1985,0.028899939
Italy,Population growth (annual %),1986,0.005449282
Italy,Population growth (annual %),1987,0.01020512
Italy,Population growth (annual %),1988,0.048320597
Italy,Population growth (annual %),1989,0.075009005
Italy,Population growth (annual %),1990,0.083708573
Italy,Population growth (annual %),1991,0.069231189
Italy,Population growth (annual %),1992,0.067924433
Italy,Population growth (annual %),1993,0.061135853
Italy,Population growth (annual %),1994,0.020372074
Italy,Population growth (annual %),1995,0.001588562
Italy,Population growth (annual %),1996,0.028104408
Italy,Population growth (annual %),1997,0.05290695
Italy,Population growth (annual %),1998,0.028774016
Italy,Population growth (annual %),1999,0.016820844
Italy,Population growth (annual %),2000,0.045303631
Italy,Population growth (annual %),2001,0.056167601
Italy,Population growth (annual %),2002,0.148916429
Italy,Population growth (annual %),2003,0.444507313
Italy,Population growth (annual %),2004,0.647182705
Italy,Population growth (annual %),2005,0.491389108
Italy,Population growth (annual %),2006,0.300559689
Italy,Population growth (annual %),2007,0.504933687
Italy,Population growth (annual %),2008,0.662469253
Italy,Population growth (annual %),2009,0.45561345
Italy,Population growth (annual %),2010,0.307591222
Italy,Population growth (annual %),2011,0.171978291
Italy,Population growth (annual %),2012,0.26954124
Italy,Population growth (annual %),2013,1.159251117
Italy,Population growth (annual %),2014,0.917504096
Italy,Population growth (annual %),2015,-0.096376133
Italy,Population growth (annual %),2016,-0.169884073
Italy,Population growth (annual %),2017,-0.125569718
Italy,"Government expenditure on education, total (% of GDP)",1980,..
Italy,"Government expenditure on education, total (% of GDP)",1981,..
Italy,"Government expenditure on education, total (% of GDP)",1982,..
Italy,"Government expenditure on education, total (% of GDP)",1983,4.502920151
Italy,"Government expenditure on education, total (% of GDP)",1984,4.790369987
Italy,"Government expenditure on education, total (% of GDP)",1985,4.705329895
Italy,"Government expenditure on education, total (% of GDP)",1986,4.670300007
Italy,"Government expenditure on education, total (% of GDP)",1987,..
Italy,"Government expenditure on education, total (% of GDP)",1988,4.607970238
Italy,"Government expenditure on education, total (% of GDP)",1989,..
Italy,"Government expenditure on education, total (% of GDP)",1990,..
Italy,"Government expenditure on education, total (% of GDP)",1991,..
Italy,"Government expenditure on education, total (% of GDP)",1992,..
Italy,"Government expenditure on education, total (% of GDP)",1993,4.749559879
Italy,"Government expenditure on education, total (% of GDP)",1994,4.447979927
Italy,"Government expenditure on education, total (% of GDP)",1995,4.332940102
Italy,"Government expenditure on education, total (% of GDP)",1996,4.459519863
Italy,"Government expenditure on education, total (% of GDP)",1997,..
Italy,"Government expenditure on education, total (% of GDP)",1998,4.463469982
Italy,"Government expenditure on education, total (% of GDP)",1999,4.523359776
Italy,"Government expenditure on education, total (% of GDP)",2000,4.298860073
Italy,"Government expenditure on education, total (% of GDP)",2001,4.668879986
Italy,"Government expenditure on education, total (% of GDP)",2002,4.447110176
Italy,"Government expenditure on education, total (% of GDP)",2003,4.554800034
Italy,"Government expenditure on education, total (% of GDP)",2004,4.397170067
Italy,"Government expenditure on education, total (% of GDP)",2005,4.249420166
Italy,"Government expenditure on education, total (% of GDP)",2006,4.537769794
Italy,"Government expenditure on education, total (% of GDP)",2007,4.118519783
Italy,"Government expenditure on education, total (% of GDP)",2008,4.402870178
Italy,"Government expenditure on education, total (% of GDP)",2009,4.536310196
Italy,"Government expenditure on education, total (% of GDP)",2010,4.352389812
Italy,"Government expenditure on education, total (% of GDP)",2011,4.144070148
Italy,"Government expenditure on education, total (% of GDP)",2012,..
Italy,"Government expenditure on education, total (% of GDP)",2013,4.164720058
Italy,"Government expenditure on education, total (% of GDP)",2014,4.075250149
Italy,"Government expenditure on education, total (% of GDP)",2015,..
Italy,"Government expenditure on education, total (% of GDP)",2016,..
Italy,"Government expenditure on education, total (% of GDP)",2017,..
Italy,Trade (% of GDP),1980,43.10444741
Italy,Trade (% of GDP),1981,45.42095126
Italy,Trade (% of GDP),1982,43.64179156
Italy,Trade (% of GDP),1983,40.31309653
Italy,Trade (% of GDP),1984,42.56591938
Italy,Trade (% of GDP),1985,42.76802616
Italy,Trade (% of GDP),1986,36.2744276
Italy,Trade (% of GDP),1987,35.67180271
Italy,Trade (% of GDP),1988,35.21889144
Italy,Trade (% of GDP),1989,37.16651675
Italy,Trade (% of GDP),1990,36.43326358
Italy,Trade (% of GDP),1991,33.98245063
Italy,Trade (% of GDP),1992,35.02089558
Italy,Trade (% of GDP),1993,37.87529923
Italy,Trade (% of GDP),1994,40.57938711
Italy,Trade (% of GDP),1995,45.82498548
Italy,Trade (% of GDP),1996,42.98283995
Italy,Trade (% of GDP),1997,44.68174713
Italy,Trade (% of GDP),1998,45.20998028
Italy,Trade (% of GDP),1999,44.72517056
Italy,Trade (% of GDP),2000,50.47451867
Italy,Trade (% of GDP),2001,50.20822391
Italy,Trade (% of GDP),2002,48.19841696
Italy,Trade (% of GDP),2003,46.26863869
Italy,Trade (% of GDP),2004,47.54364359
Italy,Trade (% of GDP),2005,49.41381483
Italy,Trade (% of GDP),2006,53.29227483
Italy,Trade (% of GDP),2007,55.21364719
Italy,Trade (% of GDP),2008,54.71800767
Italy,Trade (% of GDP),2009,45.60911674
Italy,Trade (% of GDP),2010,52.34559738
Italy,Trade (% of GDP),2011,55.58298756
Italy,Trade (% of GDP),2012,56.18487973
Italy,Trade (% of GDP),2013,55.46658975
Italy,Trade (% of GDP),2014,55.75976898
Italy,Trade (% of GDP),2015,56.92206259
Italy,Trade (% of GDP),2016,56.35103785
Italy,Trade (% of GDP),2017,59.5145989
Netherlands,Gross fixed capital formation (% of GDP),1980,23.24287002
Netherlands,Gross fixed capital formation (% of GDP),1981,21.31566372
Netherlands,Gross fixed capital formation (% of GDP),1982,20.67331521
Netherlands,Gross fixed capital formation (% of GDP),1983,20.56432048
Netherlands,Gross fixed capital formation (% of GDP),1984,21.08495021
Netherlands,Gross fixed capital formation (% of GDP),1985,21.85349245
Netherlands,Gross fixed capital formation (% of GDP),1986,22.44594852
Netherlands,Gross fixed capital formation (% of GDP),1987,22.76143294
Netherlands,Gross fixed capital formation (% of GDP),1988,24.26333267
Netherlands,Gross fixed capital formation (% of GDP),1989,23.89206984
Netherlands,Gross fixed capital formation (% of GDP),1990,23.53286397
Netherlands,Gross fixed capital formation (% of GDP),1991,22.921959
Netherlands,Gross fixed capital formation (% of GDP),1992,22.70171144
Netherlands,Gross fixed capital formation (% of GDP),1993,21.89040059
Netherlands,Gross fixed capital formation (% of GDP),1994,21.31243567
Netherlands,Gross fixed capital formation (% of GDP),1995,21.5576887
Netherlands,Gross fixed capital formation (% of GDP),1996,22.0618599
Netherlands,Gross fixed capital formation (% of GDP),1997,22.29882097
Netherlands,Gross fixed capital formation (% of GDP),1998,22.46432837
Netherlands,Gross fixed capital formation (% of GDP),1999,23.44288614
Netherlands,Gross fixed capital formation (% of GDP),2000,22.92277168
Netherlands,Gross fixed capital formation (% of GDP),2001,22.45162535
Netherlands,Gross fixed capital formation (% of GDP),2002,21.34879404
Netherlands,Gross fixed capital formation (% of GDP),2003,20.87409779
Netherlands,Gross fixed capital formation (% of GDP),2004,20.51116638
Netherlands,Gross fixed capital formation (% of GDP),2005,20.59570132
Netherlands,Gross fixed capital formation (% of GDP),2006,21.2650981
Netherlands,Gross fixed capital formation (% of GDP),2007,21.80814636
Netherlands,Gross fixed capital formation (% of GDP),2008,22.2813273
Netherlands,Gross fixed capital formation (% of GDP),2009,21.30291155
Netherlands,Gross fixed capital formation (% of GDP),2010,19.73818391
Netherlands,Gross fixed capital formation (% of GDP),2011,20.28248842
Netherlands,Gross fixed capital formation (% of GDP),2012,18.89876063
Netherlands,Gross fixed capital formation (% of GDP),2013,17.94061414
Netherlands,Gross fixed capital formation (% of GDP),2014,18.02844008
Netherlands,Gross fixed capital formation (% of GDP),2015,19.38146804
Netherlands,Gross fixed capital formation (% of GDP),2016,19.93180017
Netherlands,Gross fixed capital formation (% of GDP),2017,20.30312289
Netherlands,GDP per capita growth (annual %),1980,0.543128082
Netherlands,GDP per capita growth (annual %),1981,-1.461952918
Netherlands,GDP per capita growth (annual %),1982,-1.692590271
Netherlands,GDP per capita growth (annual %),1983,1.683618733
Netherlands,GDP per capita growth (annual %),1984,2.65340383
Netherlands,GDP per capita growth (annual %),1985,2.102934851
Netherlands,GDP per capita growth (annual %),1986,2.218131488
Netherlands,GDP per capita growth (annual %),1987,1.286515027
Netherlands,GDP per capita growth (annual %),1988,2.775043448
Netherlands,GDP per capita growth (annual %),1989,3.795569445
Netherlands,GDP per capita growth (annual %),1990,3.468277538
Netherlands,GDP per capita growth (annual %),1991,1.635054696
Netherlands,GDP per capita growth (annual %),1992,0.940015023
Netherlands,GDP per capita growth (annual %),1993,0.554249674
Netherlands,GDP per capita growth (annual %),1994,2.342168099
Netherlands,GDP per capita growth (annual %),1995,2.607973404
Netherlands,GDP per capita growth (annual %),1996,3.089967499
Netherlands,GDP per capita growth (annual %),1997,3.764345655
Netherlands,GDP per capita growth (annual %),1998,3.882852154
Netherlands,GDP per capita growth (annual %),1999,4.354902624
Netherlands,GDP per capita growth (annual %),2000,3.496351713
Netherlands,GDP per capita growth (annual %),2001,1.356291618
Netherlands,GDP per capita growth (annual %),2002,-0.533288286
Netherlands,GDP per capita growth (annual %),2003,-0.188116954
Netherlands,GDP per capita growth (annual %),2004,1.67678994
Netherlands,GDP per capita growth (annual %),2005,1.921933547
Netherlands,GDP per capita growth (annual %),2006,3.352505331
Netherlands,GDP per capita growth (annual %),2007,3.473151677
Netherlands,GDP per capita growth (annual %),2008,1.30392362
Netherlands,GDP per capita growth (annual %),2009,-4.261221542
Netherlands,GDP per capita growth (annual %),2010,0.883876122
Netherlands,GDP per capita growth (annual %),2011,1.190542088
Netherlands,GDP per capita growth (annual %),2012,-1.422504187
Netherlands,GDP per capita growth (annual %),2013,-0.48416549
Netherlands,GDP per capita growth (annual %),2014,1.055409463
Netherlands,GDP per capita growth (annual %),2015,1.808519755
Netherlands,GDP per capita growth (annual %),2016,1.667446596
Netherlands,GDP per capita growth (annual %),2017,2.544787243
Netherlands,Population growth (annual %),1980,0.791331808
Netherlands,Population growth (annual %),1981,0.686046798
Netherlands,Population growth (annual %),1982,0.458559864
Netherlands,Population growth (annual %),1983,0.379222596
Netherlands,Population growth (annual %),1984,0.39693319
Netherlands,Population growth (annual %),1985,0.46632652
Netherlands,Population growth (annual %),1986,0.554957726
Netherlands,Population growth (annual %),1987,0.634526879
Netherlands,Population growth (annual %),1988,0.646096228
Netherlands,Population growth (annual %),1989,0.599907213
Netherlands,Population growth (annual %),1990,0.688603823
Netherlands,Population growth (annual %),1991,0.788031035
Netherlands,Population growth (annual %),1992,0.756056593
Netherlands,Population growth (annual %),1993,0.69699133
Netherlands,Population growth (annual %),1994,0.602938474
Netherlands,Population growth (annual %),1995,0.493927373
Netherlands,Population growth (annual %),1996,0.461395748
Netherlands,Population growth (annual %),1997,0.514767002
Netherlands,Population growth (annual %),1998,0.616640531
Netherlands,Population growth (annual %),1999,0.665493187
Netherlands,Population growth (annual %),2000,0.714770363
Netherlands,Population growth (annual %),2001,0.754840058
Netherlands,Population growth (annual %),2002,0.638291666
Netherlands,Population growth (annual %),2003,0.471814399
Netherlands,Population growth (annual %),2004,0.347475412
Netherlands,Population growth (annual %),2005,0.233663148
Netherlands,Population growth (annual %),2006,0.160613669
Netherlands,Population growth (annual %),2007,0.217521601
Netherlands,Population growth (annual %),2008,0.389292461
Netherlands,Population growth (annual %),2009,0.514284545
Netherlands,Population growth (annual %),2010,0.512923101
Netherlands,Population growth (annual %),2011,0.466428782
Netherlands,Population growth (annual %),2012,0.370055035
Netherlands,Population growth (annual %),2013,0.294820793
Netherlands,Population growth (annual %),2014,0.359828173
Netherlands,Population growth (annual %),2015,0.443220089
Netherlands,Population growth (annual %),2016,0.53217888
Netherlands,Population growth (annual %),2017,0.600297419
Netherlands,"Government expenditure on education, total (% of GDP)",1980,5.968979836
Netherlands,"Government expenditure on education, total (% of GDP)",1981,5.823699951
Netherlands,"Government expenditure on education, total (% of GDP)",1982,5.768630028
Netherlands,"Government expenditure on education, total (% of GDP)",1983,5.571899891
Netherlands,"Government expenditure on education, total (% of GDP)",1984,5.155910015
Netherlands,"Government expenditure on education, total (% of GDP)",1985,5.543630123
Netherlands,"Government expenditure on education, total (% of GDP)",1986,5.633440018
Netherlands,"Government expenditure on education, total (% of GDP)",1987,5.974170208
Netherlands,"Government expenditure on education, total (% of GDP)",1988,5.542190075
Netherlands,"Government expenditure on education, total (% of GDP)",1989,..
Netherlands,"Government expenditure on education, total (% of GDP)",1990,5.296380043
Netherlands,"Government expenditure on education, total (% of GDP)",1991,5.228380203
Netherlands,"Government expenditure on education, total (% of GDP)",1992,..
Netherlands,"Government expenditure on education, total (% of GDP)",1993,4.818099976
Netherlands,"Government expenditure on education, total (% of GDP)",1994,4.723529816
Netherlands,"Government expenditure on education, total (% of GDP)",1995,4.638070107
Netherlands,"Government expenditure on education, total (% of GDP)",1996,4.542439938
Netherlands,"Government expenditure on education, total (% of GDP)",1997,..
Netherlands,"Government expenditure on education, total (% of GDP)",1998,4.598649979
Netherlands,"Government expenditure on education, total (% of GDP)",1999,4.557209969
Netherlands,"Government expenditure on education, total (% of GDP)",2000,4.625500202
Netherlands,"Government expenditure on education, total (% of GDP)",2001,4.750770092
Netherlands,"Government expenditure on education, total (% of GDP)",2002,4.870389938
Netherlands,"Government expenditure on education, total (% of GDP)",2003,5.101490021
Netherlands,"Government expenditure on education, total (% of GDP)",2004,5.114640236
Netherlands,"Government expenditure on education, total (% of GDP)",2005,5.158790112
Netherlands,"Government expenditure on education, total (% of GDP)",2006,5.090469837
Netherlands,"Government expenditure on education, total (% of GDP)",2007,4.933760166
Netherlands,"Government expenditure on education, total (% of GDP)",2008,5.092269897
Netherlands,"Government expenditure on education, total (% of GDP)",2009,5.495790005
Netherlands,"Government expenditure on education, total (% of GDP)",2010,5.555799961
Netherlands,"Government expenditure on education, total (% of GDP)",2011,5.526169777
Netherlands,"Government expenditure on education, total (% of GDP)",2012,5.475649834
Netherlands,"Government expenditure on education, total (% of GDP)",2013,5.591879845
Netherlands,"Government expenditure on education, total (% of GDP)",2014,5.529310226
Netherlands,"Government expenditure on education, total (% of GDP)",2015,..
Netherlands,"Government expenditure on education, total (% of GDP)",2016,..
Netherlands,"Government expenditure on education, total (% of GDP)",2017,..
Netherlands,Trade (% of GDP),1980,100.3360844
Netherlands,Trade (% of GDP),1981,105.4136796
Netherlands,Trade (% of GDP),1982,105.0469476
Netherlands,Trade (% of GDP),1983,105.3573612
Netherlands,Trade (% of GDP),1984,111.1136184
Netherlands,Trade (% of GDP),1985,115.0717947
Netherlands,Trade (% of GDP),1986,97.63180507
Netherlands,Trade (% of GDP),1987,96.16422635
Netherlands,Trade (% of GDP),1988,100.4997772
Netherlands,Trade (% of GDP),1989,106.5831502
Netherlands,Trade (% of GDP),1990,104.5682244
Netherlands,Trade (% of GDP),1991,105.6502525
Netherlands,Trade (% of GDP),1992,102.5241651
Netherlands,Trade (% of GDP),1993,99.45281903
Netherlands,Trade (% of GDP),1994,103.4831372
Netherlands,Trade (% of GDP),1995,108.3758272
Netherlands,Trade (% of GDP),1996,109.128823
Netherlands,Trade (% of GDP),1997,114.8826861
Netherlands,Trade (% of GDP),1998,113.3449777
Netherlands,Trade (% of GDP),1999,115.1362701
Netherlands,Trade (% of GDP),2000,126.4519786
Netherlands,Trade (% of GDP),2001,120.9865407
Netherlands,Trade (% of GDP),2002,114.7103848
Netherlands,Trade (% of GDP),2003,112.6547602
Netherlands,Trade (% of GDP),2004,119.1482215
Netherlands,Trade (% of GDP),2005,124.5538472
Netherlands,Trade (% of GDP),2006,129.8258669
Netherlands,Trade (% of GDP),2007,131.7218889
Netherlands,Trade (% of GDP),2008,134.6586082
Netherlands,Trade (% of GDP),2009,118.9804709
Netherlands,Trade (% of GDP),2010,135.5450094
Netherlands,Trade (% of GDP),2011,146.1732166
Netherlands,Trade (% of GDP),2012,154.2708521
Netherlands,Trade (% of GDP),2013,153.324407
Netherlands,Trade (% of GDP),2014,154.2884852
Netherlands,Trade (% of GDP),2015,156.2967385
Netherlands,Trade (% of GDP),2016,153.888828
Netherlands,Trade (% of GDP),2017,161.2465356
Norway,Gross fixed capital formation (% of GDP),1980,27.89627968
Norway,Gross fixed capital formation (% of GDP),1981,28.1713254
Norway,Gross fixed capital formation (% of GDP),1982,28.33314784
Norway,Gross fixed capital formation (% of GDP),1983,28.89713715
Norway,Gross fixed capital formation (% of GDP),1984,27.51902323
Norway,Gross fixed capital formation (% of GDP),1985,25.98159324
Norway,Gross fixed capital formation (% of GDP),1986,28.80928936
Norway,Gross fixed capital formation (% of GDP),1987,29.12085056
Norway,Gross fixed capital formation (% of GDP),1988,29.67576391
Norway,Gross fixed capital formation (% of GDP),1989,26.85134096
Norway,Gross fixed capital formation (% of GDP),1990,22.83506255
Norway,Gross fixed capital formation (% of GDP),1991,21.74988324
Norway,Gross fixed capital formation (% of GDP),1992,20.8774396
Norway,Gross fixed capital formation (% of GDP),1993,21.30102876
Norway,Gross fixed capital formation (% of GDP),1994,21.62479952
Norway,Gross fixed capital formation (% of GDP),1995,21.43939929
Norway,Gross fixed capital formation (% of GDP),1996,21.82273478
Norway,Gross fixed capital formation (% of GDP),1997,23.55133161
Norway,Gross fixed capital formation (% of GDP),1998,26.51496915
Norway,Gross fixed capital formation (% of GDP),1999,23.46604767
Norway,Gross fixed capital formation (% of GDP),2000,19.81582162
Norway,Gross fixed capital formation (% of GDP),2001,19.52549718
Norway,Gross fixed capital formation (% of GDP),2002,19.4380652
Norway,Gross fixed capital formation (% of GDP),2003,18.86821111
Norway,Gross fixed capital formation (% of GDP),2004,19.59773982
Norway,Gross fixed capital formation (% of GDP),2005,20.33493184
Norway,Gross fixed capital formation (% of GDP),2006,20.92693941
Norway,Gross fixed capital formation (% of GDP),2007,23.540148
Norway,Gross fixed capital formation (% of GDP),2008,22.55157242
Norway,Gross fixed capital formation (% of GDP),2009,23.23303162
Norway,Gross fixed capital formation (% of GDP),2010,20.72656501
Norway,Gross fixed capital formation (% of GDP),2011,21.48653941
Norway,Gross fixed capital formation (% of GDP),2012,22.41442624
Norway,Gross fixed capital formation (% of GDP),2013,23.54112646
Norway,Gross fixed capital formation (% of GDP),2014,23.8180105
Norway,Gross fixed capital formation (% of GDP),2015,23.77759519
Norway,Gross fixed capital formation (% of GDP),2016,24.07710283
Norway,Gross fixed capital formation (% of GDP),2017,24.07380407
Norway,GDP per capita growth (annual %),1980,4.229268855
Norway,GDP per capita growth (annual %),1981,1.249287406
Norway,GDP per capita growth (annual %),1982,-0.132131957
Norway,GDP per capita growth (annual %),1983,3.629127884
Norway,GDP per capita growth (annual %),1984,5.753584243
Norway,GDP per capita growth (annual %),1985,5.237688768
Norway,GDP per capita growth (annual %),1986,3.671879738
Norway,GDP per capita growth (annual %),1987,1.27823319
Norway,GDP per capita growth (annual %),1988,-0.790462461
Norway,GDP per capita growth (annual %),1989,0.622051164
Norway,GDP per capita growth (annual %),1990,1.582239894
Norway,GDP per capita growth (annual %),1991,2.594640516
Norway,GDP per capita growth (annual %),1992,2.978314199
Norway,GDP per capita growth (annual %),1993,2.234964978
Norway,GDP per capita growth (annual %),1994,4.458979878
Norway,GDP per capita growth (annual %),1995,3.614661843
Norway,GDP per capita growth (annual %),1996,4.496974737
Norway,GDP per capita growth (annual %),1997,4.715355143
Norway,GDP per capita growth (annual %),1998,2.015176102
Norway,GDP per capita growth (annual %),1999,1.317148039
Norway,GDP per capita growth (annual %),2000,2.53760563
Norway,GDP per capita growth (annual %),2001,1.570033303
Norway,GDP per capita growth (annual %),2002,0.892137
Norway,GDP per capita growth (annual %),2003,0.329646559
Norway,GDP per capita growth (annual %),2004,3.346523463
Norway,GDP per capita growth (annual %),2005,1.928146092
Norway,GDP per capita growth (annual %),2006,1.573721897
Norway,GDP per capita growth (annual %),2007,1.924927141
Norway,GDP per capita growth (annual %),2008,-0.763761382
Norway,GDP per capita growth (annual %),2009,-2.923059713
Norway,GDP per capita growth (annual %),2010,-0.554839174
Norway,GDP per capita growth (annual %),2011,-0.329403687
Norway,GDP per capita growth (annual %),2012,1.381260571
Norway,GDP per capita growth (annual %),2013,-0.170023872
Norway,GDP per capita growth (annual %),2014,0.831566884
Norway,GDP per capita growth (annual %),2015,0.928695073
Norway,GDP per capita growth (annual %),2016,0.236309121
Norway,GDP per capita growth (annual %),2017,0.998313008
Norway,Population growth (annual %),1980,0.321225576
Norway,Population growth (annual %),1981,0.344079656
Norway,Population growth (annual %),1982,0.36727828
Norway,Population growth (annual %),1983,0.331060292
Norway,Population growth (annual %),1984,0.282202673
Norway,Population growth (annual %),1985,0.2994715
Norway,Population growth (annual %),1986,0.356688644
Norway,Population growth (annual %),1987,0.468049547
Norway,Population growth (annual %),1988,0.537922759
Norway,Population growth (annual %),1989,0.412807535
Norway,Population growth (annual %),1990,0.344151413
Norway,Population growth (annual %),1991,0.476503585
Norway,Population growth (annual %),1992,0.577180268
Norway,Population growth (annual %),1993,0.59522933
Norway,Population growth (annual %),1994,0.569388228
Norway,Population growth (annual %),1995,0.51912552
Norway,Population growth (annual %),1996,0.506881683
Norway,Population growth (annual %),1997,0.542219936
Norway,Population growth (annual %),1998,0.595410343
Norway,Population growth (annual %),1999,0.684759433
Norway,Population growth (annual %),2000,0.649044821
Norway,Population growth (annual %),2001,0.506046911
Norway,Population growth (annual %),2002,0.539290805
Norway,Population growth (annual %),2003,0.586532692
Norway,Population growth (annual %),2004,0.59093094
Norway,Population growth (annual %),2005,0.681072964
Norway,Population growth (annual %),2006,0.805392739
Norway,Population growth (annual %),2007,1.034734515
Norway,Population growth (annual %),2008,1.246333015
Norway,Population growth (annual %),2009,1.261127289
Norway,Population growth (annual %),2010,1.24566618
Norway,Population growth (annual %),2011,1.297189391
Norway,Population growth (annual %),2012,1.313440989
Norway,Population growth (annual %),2013,1.209141589
Norway,Population growth (annual %),2014,1.127736677
Norway,Population growth (annual %),2015,1.02653332
Norway,Population growth (annual %),2016,0.849521232
Norway,Population growth (annual %),2017,0.907207331
Norway,"Government expenditure on education, total (% of GDP)",1980,5.780149937
Norway,"Government expenditure on education, total (% of GDP)",1981,5.543640137
Norway,"Government expenditure on education, total (% of GDP)",1982,5.678850174
Norway,"Government expenditure on education, total (% of GDP)",1983,5.646299839
Norway,"Government expenditure on education, total (% of GDP)",1984,5.429369926
Norway,"Government expenditure on education, total (% of GDP)",1985,5.255670071
Norway,"Government expenditure on education, total (% of GDP)",1986,5.539830208
Norway,"Government expenditure on education, total (% of GDP)",1987,5.788070202
Norway,"Government expenditure on education, total (% of GDP)",1988,5.865970135
Norway,"Government expenditure on education, total (% of GDP)",1989,6.299860001
Norway,"Government expenditure on education, total (% of GDP)",1990,6.310379982
Norway,"Government expenditure on education, total (% of GDP)",1991,6.373219967
Norway,"Government expenditure on education, total (% of GDP)",1992,6.63613987
Norway,"Government expenditure on education, total (% of GDP)",1993,7.676640034
Norway,"Government expenditure on education, total (% of GDP)",1994,7.830430031
Norway,"Government expenditure on education, total (% of GDP)",1995,7.695789814
Norway,"Government expenditure on education, total (% of GDP)",1996,7.138150215
Norway,"Government expenditure on education, total (% of GDP)",1997,7.30354023
Norway,"Government expenditure on education, total (% of GDP)",1998,7.360690117
Norway,"Government expenditure on education, total (% of GDP)",1999,6.966420174
Norway,"Government expenditure on education, total (% of GDP)",2000,6.464680195
Norway,"Government expenditure on education, total (% of GDP)",2001,6.829410076
Norway,"Government expenditure on education, total (% of GDP)",2002,7.441319942
Norway,"Government expenditure on education, total (% of GDP)",2003,7.419799805
Norway,"Government expenditure on education, total (% of GDP)",2004,7.302519798
Norway,"Government expenditure on education, total (% of GDP)",2005,6.86868
Norway,"Government expenditure on education, total (% of GDP)",2006,6.385660172
Norway,"Government expenditure on education, total (% of GDP)",2007,6.532030106
Norway,"Government expenditure on education, total (% of GDP)",2008,6.281079769
Norway,"Government expenditure on education, total (% of GDP)",2009,7.095439911
Norway,"Government expenditure on education, total (% of GDP)",2010,6.740459919
Norway,"Government expenditure on education, total (% of GDP)",2011,6.447430134
Norway,"Government expenditure on education, total (% of GDP)",2012,7.364250183
Norway,"Government expenditure on education, total (% of GDP)",2013,7.474760056
Norway,"Government expenditure on education, total (% of GDP)",2014,7.68073988
Norway,"Government expenditure on education, total (% of GDP)",2015,..
Norway,"Government expenditure on education, total (% of GDP)",2016,..
Norway,"Government expenditure on education, total (% of GDP)",2017,..
Norway,Trade (% of GDP),1980,79.48403759
Norway,Trade (% of GDP),1981,78.36022279
Norway,Trade (% of GDP),1982,76.85401595
Norway,Trade (% of GDP),1983,74.74853055
Norway,Trade (% of GDP),1984,75.77623073
Norway,Trade (% of GDP),1985,76.74119224
Norway,Trade (% of GDP),1986,70.55900109
Norway,Trade (% of GDP),1987,65.7335696
Norway,Trade (% of GDP),1988,65.50767674
Norway,Trade (% of GDP),1989,71.16399839
Norway,Trade (% of GDP),1990,72.58955005
Norway,Trade (% of GDP),1991,70.67601416
Norway,Trade (% of GDP),1992,67.66765917
Norway,Trade (% of GDP),1993,68.04898293
Norway,Trade (% of GDP),1994,68.72842697
Norway,Trade (% of GDP),1995,68.32650832
Norway,Trade (% of GDP),1996,71.12151154
Norway,Trade (% of GDP),1997,73.06356477
Norway,Trade (% of GDP),1998,72.0219018
Norway,Trade (% of GDP),1999,70.00792446
Norway,Trade (% of GDP),2000,74.62175523
Norway,Trade (% of GDP),2001,73.26639332
Norway,Trade (% of GDP),2002,67.64702301
Norway,Trade (% of GDP),2003,66.58368388
Norway,Trade (% of GDP),2004,69.04899659
Norway,Trade (% of GDP),2005,70.85078398
Norway,Trade (% of GDP),2006,72.38867482
Norway,Trade (% of GDP),2007,73.15767669
Norway,Trade (% of GDP),2008,74.84007058
Norway,Trade (% of GDP),2009,66.97985931
Norway,Trade (% of GDP),2010,68.1900916
Norway,Trade (% of GDP),2011,69.5968352
Norway,Trade (% of GDP),2012,68.1161139
Norway,Trade (% of GDP),2013,67.49320046
Norway,Trade (% of GDP),2014,68.5661486
Norway,Trade (% of GDP),2015,69.80965429
Norway,Trade (% of GDP),2016,67.40983089
Norway,Trade (% of GDP),2017,68.52432779
Portugal,Gross fixed capital formation (% of GDP),1980,30.56747697
